id,userId,couponId,orderId,code,status,obtainTime,useTime,expireTime,createTime,updateTime,isDelete
7303,1220,1387,10432,CODE202603010432,0,2025-12-03 06:13:00,,2026-06-01 06:08:00,2025-12-03 06:08:00,2025-12-03 06:13:00,0
7304,1223,1388,10433,CODE202603010433,1,2025-12-02 06:12:00,2025-12-03 06:07:00,2026-05-31 06:07:00,2025-12-02 06:07:00,2025-12-03 06:07:00,0
7305,1229,1390,10435,CODE202603010435,0,2025-11-30 06:10:00,,2026-05-29 06:05:00,2025-11-30 06:05:00,2025-11-30 06:10:00,0
7306,1232,1391,10436,CODE202603010436,3,2025-11-29 06:09:00,,2026-05-28 06:04:00,2025-11-29 06:04:00,2025-11-29 06:09:00,0
7307,1235,1392,10437,CODE202603010437,0,2025-11-28 06:08:00,,2026-05-27 06:03:00,2025-11-28 06:03:00,2025-11-28 06:08:00,0
7308,1238,1393,10438,CODE202603010438,1,2025-11-27 06:07:00,2025-11-28 06:02:00,2026-05-26 06:02:00,2025-11-27 06:02:00,2025-11-28 06:02:00,0
7309,1247,1396,10441,CODE202603010441,0,2026-03-24 06:04:00,,2026-09-20 05:59:00,2026-03-24 05:59:00,2026-03-24 06:04:00,0
7310,1250,1397,10442,CODE202603010442,0,2026-03-23 06:03:00,,2026-09-19 05:58:00,2026-03-23 05:58:00,2026-03-23 06:03:00,0
7311,1253,1398,10443,CODE202603010443,1,2026-03-22 06:02:00,2026-03-23 05:57:00,2026-09-18 05:57:00,2026-03-22 05:57:00,2026-03-23 05:57:00,0
7312,1259,1400,10445,CODE202603010445,0,2026-03-20 06:00:00,,2026-09-16 05:55:00,2026-03-20 05:55:00,2026-03-20 06:00:00,0
7313,1262,1401,10446,CODE202603010446,3,2026-03-19 05:59:00,,2026-09-15 05:54:00,2026-03-19 05:54:00,2026-03-19 05:59:00,0
7314,1265,1402,10447,CODE202603010447,0,2026-03-18 05:58:00,,2026-09-14 05:53:00,2026-03-18 05:53:00,2026-03-18 05:58:00,0
7315,1268,1403,10448,CODE202603010448,1,2026-03-17 05:57:00,2026-03-18 05:52:00,2026-09-13 05:52:00,2026-03-17 05:52:00,2026-03-18 05:52:00,0
7316,1277,1406,10451,CODE202603010451,0,2026-03-14 05:54:00,,2026-09-10 05:49:00,2026-03-14 05:49:00,2026-03-14 05:54:00,0
7317,1280,1407,10452,CODE202603010452,0,2026-03-13 05:53:00,,2026-09-09 05:48:00,2026-03-13 05:48:00,2026-03-13 05:53:00,0
7318,1283,1408,10453,CODE202603010453,1,2026-03-12 05:52:00,2026-03-13 05:47:00,2026-09-08 05:47:00,2026-03-12 05:47:00,2026-03-13 05:47:00,0
7319,1289,1410,10455,CODE202603010455,0,2026-03-10 05:50:00,,2026-09-06 05:45:00,2026-03-10 05:45:00,2026-03-10 05:50:00,0
7320,1292,1411,10456,CODE202603010456,3,2026-03-09 05:49:00,,2026-09-05 05:44:00,2026-03-09 05:44:00,2026-03-09 05:49:00,0
7321,1295,1412,10457,CODE202603010457,0,2026-03-08 05:48:00,,2026-09-04 05:43:00,2026-03-08 05:43:00,2026-03-08 05:48:00,0
7322,1298,1413,10458,CODE202603010458,1,2026-03-07 05:47:00,2026-03-08 05:42:00,2026-09-03 05:42:00,2026-03-07 05:42:00,2026-03-08 05:42:00,0
7323,1307,1416,10461,CODE202603010461,0,2026-03-04 05:44:00,,2026-08-31 05:39:00,2026-03-04 05:39:00,2026-03-04 05:44:00,0
7324,1310,1417,10462,CODE202603010462,0,2026-03-03 05:43:00,,2026-08-30 05:38:00,2026-03-03 05:38:00,2026-03-03 05:43:00,0
7325,1313,1418,10463,CODE202603010463,1,2026-03-02 05:42:00,2026-03-03 05:37:00,2026-08-29 05:37:00,2026-03-02 05:37:00,2026-03-03 05:37:00,0
7326,1319,1420,10465,CODE202603010465,0,2026-02-28 05:40:00,,2026-08-27 05:35:00,2026-02-28 05:35:00,2026-02-28 05:40:00,0
7327,1322,1421,10466,CODE202603010466,3,2026-02-27 05:39:00,,2026-08-26 05:34:00,2026-02-27 05:34:00,2026-02-27 05:39:00,0
7328,1325,1422,10467,CODE202603010467,0,2026-02-26 05:38:00,,2026-08-25 05:33:00,2026-02-26 05:33:00,2026-02-26 05:38:00,0
7329,1328,1423,10468,CODE202603010468,1,2026-02-25 05:37:00,2026-02-26 05:32:00,2026-08-24 05:32:00,2026-02-25 05:32:00,2026-02-26 05:32:00,0
7330,1337,1426,10471,CODE202603010471,0,2026-02-22 05:34:00,,2026-08-21 05:29:00,2026-02-22 05:29:00,2026-02-22 05:34:00,0
7331,1340,1427,10472,CODE202603010472,0,2026-02-21 05:33:00,,2026-08-20 05:28:00,2026-02-21 05:28:00,2026-02-21 05:33:00,0
7332,1343,1428,10473,CODE202603010473,1,2026-02-20 05:32:00,2026-02-21 05:27:00,2026-08-19 05:27:00,2026-02-20 05:27:00,2026-02-21 05:27:00,0
7333,1349,1430,10475,CODE202603010475,0,2026-02-18 05:30:00,,2026-08-17 05:25:00,2026-02-18 05:25:00,2026-02-18 05:30:00,0
7334,1352,1431,10476,CODE202603010476,3,2026-02-17 05:29:00,,2026-08-16 05:24:00,2026-02-17 05:24:00,2026-02-17 05:29:00,0
7335,1355,1432,10477,CODE202603010477,0,2026-02-16 05:28:00,,2026-08-15 05:23:00,2026-02-16 05:23:00,2026-02-16 05:28:00,0
7336,1358,1433,10478,CODE202603010478,1,2026-02-15 05:27:00,2026-02-16 05:22:00,2026-08-14 05:22:00,2026-02-15 05:22:00,2026-02-16 05:22:00,0
7337,1367,1436,10481,CODE202603010481,0,2026-02-12 05:24:00,,2026-08-11 05:19:00,2026-02-12 05:19:00,2026-02-12 05:24:00,0
7338,1370,1437,10482,CODE202603010482,0,2026-02-11 05:23:00,,2026-08-10 05:18:00,2026-02-11 05:18:00,2026-02-11 05:23:00,0
7339,1373,1438,10483,CODE202603010483,1,2026-02-10 05:22:00,2026-02-11 05:17:00,2026-08-09 05:17:00,2026-02-10 05:17:00,2026-02-11 05:17:00,0
7340,1379,1440,10485,CODE202603010485,0,2026-02-08 05:20:00,,2026-08-07 05:15:00,2026-02-08 05:15:00,2026-02-08 05:20:00,0
7341,1382,1441,10486,CODE202603010486,3,2026-02-07 05:19:00,,2026-08-06 05:14:00,2026-02-07 05:14:00,2026-02-07 05:19:00,0
7342,1385,1442,10487,CODE202603010487,0,2026-02-06 05:18:00,,2026-08-05 05:13:00,2026-02-06 05:13:00,2026-02-06 05:18:00,0
7343,1388,1443,10488,CODE202603010488,1,2026-02-05 05:17:00,2026-02-06 05:12:00,2026-08-04 05:12:00,2026-02-05 05:12:00,2026-02-06 05:12:00,0
7344,1397,1446,10491,CODE202603010491,0,2026-02-02 05:14:00,,2026-08-01 05:09:00,2026-02-02 05:09:00,2026-02-02 05:14:00,0
7345,1400,1447,10492,CODE202603010492,0,2026-02-01 05:13:00,,2026-07-31 05:08:00,2026-02-01 05:08:00,2026-02-01 05:13:00,0
7346,1403,1448,10493,CODE202603010493,1,2026-01-31 05:12:00,2026-02-01 05:07:00,2026-07-30 05:07:00,2026-01-31 05:07:00,2026-02-01 05:07:00,0
7347,1409,1450,10495,CODE202603010495,0,2026-01-29 05:10:00,,2026-07-28 05:05:00,2026-01-29 05:05:00,2026-01-29 05:10:00,0
7348,1412,1451,10496,CODE202603010496,3,2026-01-28 05:09:00,,2026-07-27 05:04:00,2026-01-28 05:04:00,2026-01-28 05:09:00,0
7349,1415,1452,10497,CODE202603010497,0,2026-01-27 05:08:00,,2026-07-26 05:03:00,2026-01-27 05:03:00,2026-01-27 05:08:00,0
7350,1418,1453,10498,CODE202603010498,1,2026-01-26 05:07:00,2026-01-27 05:02:00,2026-07-25 05:02:00,2026-01-26 05:02:00,2026-01-27 05:02:00,0
7351,1427,1456,10501,CODE202603010501,0,2026-01-23 05:04:00,,2026-07-22 04:59:00,2026-01-23 04:59:00,2026-01-23 05:04:00,0
7352,1430,1457,10502,CODE202603010502,0,2026-01-22 05:03:00,,2026-07-21 04:58:00,2026-01-22 04:58:00,2026-01-22 05:03:00,0
7353,1433,1458,10503,CODE202603010503,1,2026-01-21 05:02:00,2026-01-22 04:57:00,2026-07-20 04:57:00,2026-01-21 04:57:00,2026-01-22 04:57:00,0
7354,1439,1460,10505,CODE202603010505,0,2026-01-19 05:00:00,,2026-07-18 04:55:00,2026-01-19 04:55:00,2026-01-19 05:00:00,0
7355,1442,1461,10506,CODE202603010506,3,2026-01-18 04:59:00,,2026-07-17 04:54:00,2026-01-18 04:54:00,2026-01-18 04:59:00,0
7356,1445,1462,10507,CODE202603010507,0,2026-01-17 04:58:00,,2026-07-16 04:53:00,2026-01-17 04:53:00,2026-01-17 04:58:00,0
7357,1448,1463,10508,CODE202603010508,1,2026-01-16 04:57:00,2026-01-17 04:52:00,2026-07-15 04:52:00,2026-01-16 04:52:00,2026-01-17 04:52:00,0
7358,1457,1466,10511,CODE202603010511,0,2026-01-13 04:54:00,,2026-07-12 04:49:00,2026-01-13 04:49:00,2026-01-13 04:54:00,0
7359,1460,1467,10512,CODE202603010512,0,2026-01-12 04:53:00,,2026-07-11 04:48:00,2026-01-12 04:48:00,2026-01-12 04:53:00,0
7360,1463,1468,10513,CODE202603010513,1,2026-01-11 04:52:00,2026-01-12 04:47:00,2026-07-10 04:47:00,2026-01-11 04:47:00,2026-01-12 04:47:00,0
7361,1469,1470,10515,CODE202603010515,0,2026-01-09 04:50:00,,2026-07-08 04:45:00,2026-01-09 04:45:00,2026-01-09 04:50:00,0
7362,1472,1471,10516,CODE202603010516,3,2026-01-08 04:49:00,,2026-07-07 04:44:00,2026-01-08 04:44:00,2026-01-08 04:49:00,0
7363,1475,1472,10517,CODE202603010517,0,2026-01-07 04:48:00,,2026-07-06 04:43:00,2026-01-07 04:43:00,2026-01-07 04:48:00,0
7364,1478,1473,10518,CODE202603010518,1,2026-01-06 04:47:00,2026-01-07 04:42:00,2026-07-05 04:42:00,2026-01-06 04:42:00,2026-01-07 04:42:00,0
7365,1487,1476,10521,CODE202603010521,0,2026-01-03 04:44:00,,2026-07-02 04:39:00,2026-01-03 04:39:00,2026-01-03 04:44:00,0
7366,1490,1477,10522,CODE202603010522,0,2026-01-02 04:43:00,,2026-07-01 04:38:00,2026-01-02 04:38:00,2026-01-02 04:43:00,0
7367,1493,1478,10523,CODE202603010523,1,2026-01-01 04:42:00,2026-01-02 04:37:00,2026-06-30 04:37:00,2026-01-01 04:37:00,2026-01-02 04:37:00,0
7368,1499,1480,10525,CODE202603010525,0,2025-12-30 04:40:00,,2026-06-28 04:35:00,2025-12-30 04:35:00,2025-12-30 04:40:00,0
7369,1502,1481,10526,CODE202603010526,3,2025-12-29 04:39:00,,2026-06-27 04:34:00,2025-12-29 04:34:00,2025-12-29 04:39:00,0
7370,1505,1482,10527,CODE202603010527,0,2025-12-28 04:38:00,,2026-06-26 04:33:00,2025-12-28 04:33:00,2025-12-28 04:38:00,0
7371,1508,1483,10528,CODE202603010528,1,2025-12-27 04:37:00,2025-12-28 04:32:00,2026-06-25 04:32:00,2025-12-27 04:32:00,2025-12-28 04:32:00,0
7372,1517,1486,10531,CODE202603010531,0,2025-12-24 04:34:00,,2026-06-22 04:29:00,2025-12-24 04:29:00,2025-12-24 04:34:00,0
7373,1520,1487,10532,CODE202603010532,0,2025-12-23 04:33:00,,2026-06-21 04:28:00,2025-12-23 04:28:00,2025-12-23 04:33:00,0
7374,1523,1488,10533,CODE202603010533,1,2025-12-22 04:32:00,2025-12-23 04:27:00,2026-06-20 04:27:00,2025-12-22 04:27:00,2025-12-23 04:27:00,0
7375,1529,1490,10535,CODE202603010535,0,2025-12-20 04:30:00,,2026-06-18 04:25:00,2025-12-20 04:25:00,2025-12-20 04:30:00,0
7376,1532,1491,10536,CODE202603010536,3,2025-12-19 04:29:00,,2026-06-17 04:24:00,2025-12-19 04:24:00,2025-12-19 04:29:00,0
7377,1535,1492,10537,CODE202603010537,0,2025-12-18 04:28:00,,2026-06-16 04:23:00,2025-12-18 04:23:00,2025-12-18 04:28:00,0
7378,1538,1493,10538,CODE202603010538,1,2025-12-17 04:27:00,2025-12-18 04:22:00,2026-06-15 04:22:00,2025-12-17 04:22:00,2025-12-18 04:22:00,0
7379,1547,1496,10541,CODE202603010541,0,2025-12-14 04:24:00,,2026-06-12 04:19:00,2025-12-14 04:19:00,2025-12-14 04:24:00,0
7380,1550,1497,10542,CODE202603010542,0,2025-12-13 04:23:00,,2026-06-11 04:18:00,2025-12-13 04:18:00,2025-12-13 04:23:00,0
7381,1553,1498,10543,CODE202603010543,1,2025-12-12 04:22:00,2025-12-13 04:17:00,2026-06-10 04:17:00,2025-12-12 04:17:00,2025-12-13 04:17:00,0
7382,1559,1500,10545,CODE202603010545,0,2025-12-10 04:20:00,,2026-06-08 04:15:00,2025-12-10 04:15:00,2025-12-10 04:20:00,0
7383,1562,1501,10546,CODE202603010546,3,2025-12-09 04:19:00,,2026-06-07 04:14:00,2025-12-09 04:14:00,2025-12-09 04:19:00,0
7384,1565,1502,10547,CODE202603010547,0,2025-12-08 04:18:00,,2026-06-06 04:13:00,2025-12-08 04:13:00,2025-12-08 04:18:00,0
7385,1568,1503,10548,CODE202603010548,1,2025-12-07 04:17:00,2025-12-08 04:12:00,2026-06-05 04:12:00,2025-12-07 04:12:00,2025-12-08 04:12:00,0
7386,1577,1506,10551,CODE202603010551,0,2025-12-04 04:14:00,,2026-06-02 04:09:00,2025-12-04 04:09:00,2025-12-04 04:14:00,0
7387,1580,1507,10552,CODE202603010552,0,2025-12-03 04:13:00,,2026-06-01 04:08:00,2025-12-03 04:08:00,2025-12-03 04:13:00,0
7388,1583,1508,10553,CODE202603010553,1,2025-12-02 04:12:00,2025-12-03 04:07:00,2026-05-31 04:07:00,2025-12-02 04:07:00,2025-12-03 04:07:00,0
7389,1589,1510,10555,CODE202603010555,0,2025-11-30 04:10:00,,2026-05-29 04:05:00,2025-11-30 04:05:00,2025-11-30 04:10:00,0
7390,1592,1511,10556,CODE202603010556,3,2025-11-29 04:09:00,,2026-05-28 04:04:00,2025-11-29 04:04:00,2025-11-29 04:09:00,0
7391,1595,1512,10557,CODE202603010557,0,2025-11-28 04:08:00,,2026-05-27 04:03:00,2025-11-28 04:03:00,2025-11-28 04:08:00,0
7392,1598,1513,10558,CODE202603010558,1,2025-11-27 04:07:00,2025-11-28 04:02:00,2026-05-26 04:02:00,2025-11-27 04:02:00,2025-11-28 04:02:00,0
7393,1607,1516,10561,CODE202603010561,0,2026-03-24 04:04:00,,2026-09-20 03:59:00,2026-03-24 03:59:00,2026-03-24 04:04:00,0
7394,1610,1517,10562,CODE202603010562,0,2026-03-23 04:03:00,,2026-09-19 03:58:00,2026-03-23 03:58:00,2026-03-23 04:03:00,0
7395,1613,1518,10563,CODE202603010563,1,2026-03-22 04:02:00,2026-03-23 03:57:00,2026-09-18 03:57:00,2026-03-22 03:57:00,2026-03-23 03:57:00,0
7396,1619,1520,10565,CODE202603010565,0,2026-03-20 04:00:00,,2026-09-16 03:55:00,2026-03-20 03:55:00,2026-03-20 04:00:00,0
7397,1622,1521,10566,CODE202603010566,3,2026-03-19 03:59:00,,2026-09-15 03:54:00,2026-03-19 03:54:00,2026-03-19 03:59:00,0
7398,1625,1522,10567,CODE202603010567,0,2026-03-18 03:58:00,,2026-09-14 03:53:00,2026-03-18 03:53:00,2026-03-18 03:58:00,0
7399,1628,1523,10568,CODE202603010568,1,2026-03-17 03:57:00,2026-03-18 03:52:00,2026-09-13 03:52:00,2026-03-17 03:52:00,2026-03-18 03:52:00,0
7400,1637,1526,10571,CODE202603010571,0,2026-03-14 03:54:00,,2026-09-10 03:49:00,2026-03-14 03:49:00,2026-03-14 03:54:00,0
7401,1640,1527,10572,CODE202603010572,0,2026-03-13 03:53:00,,2026-09-09 03:48:00,2026-03-13 03:48:00,2026-03-13 03:53:00,0
7402,1643,1528,10573,CODE202603010573,1,2026-03-12 03:52:00,2026-03-13 03:47:00,2026-09-08 03:47:00,2026-03-12 03:47:00,2026-03-13 03:47:00,0
7403,1649,1530,10575,CODE202603010575,0,2026-03-10 03:50:00,,2026-09-06 03:45:00,2026-03-10 03:45:00,2026-03-10 03:50:00,0
7404,1652,1531,10576,CODE202603010576,3,2026-03-09 03:49:00,,2026-09-05 03:44:00,2026-03-09 03:44:00,2026-03-09 03:49:00,0
7405,1655,1532,10577,CODE202603010577,0,2026-03-08 03:48:00,,2026-09-04 03:43:00,2026-03-08 03:43:00,2026-03-08 03:48:00,0
7406,1658,1533,10578,CODE202603010578,1,2026-03-07 03:47:00,2026-03-08 03:42:00,2026-09-03 03:42:00,2026-03-07 03:42:00,2026-03-08 03:42:00,0
7407,1667,1536,10581,CODE202603010581,0,2026-03-04 03:44:00,,2026-08-31 03:39:00,2026-03-04 03:39:00,2026-03-04 03:44:00,0
7408,1670,1537,10582,CODE202603010582,0,2026-03-03 03:43:00,,2026-08-30 03:38:00,2026-03-03 03:38:00,2026-03-03 03:43:00,0
7409,1673,1538,10583,CODE202603010583,1,2026-03-02 03:42:00,2026-03-03 03:37:00,2026-08-29 03:37:00,2026-03-02 03:37:00,2026-03-03 03:37:00,0
7410,1679,1540,10585,CODE202603010585,0,2026-02-28 03:40:00,,2026-08-27 03:35:00,2026-02-28 03:35:00,2026-02-28 03:40:00,0
7411,1682,1541,10586,CODE202603010586,3,2026-02-27 03:39:00,,2026-08-26 03:34:00,2026-02-27 03:34:00,2026-02-27 03:39:00,0
7412,1685,1542,10587,CODE202603010587,0,2026-02-26 03:38:00,,2026-08-25 03:33:00,2026-02-26 03:33:00,2026-02-26 03:38:00,0
7413,1688,1543,10588,CODE202603010588,1,2026-02-25 03:37:00,2026-02-26 03:32:00,2026-08-24 03:32:00,2026-02-25 03:32:00,2026-02-26 03:32:00,0
7414,1697,1546,10591,CODE202603010591,0,2026-02-22 03:34:00,,2026-08-21 03:29:00,2026-02-22 03:29:00,2026-02-22 03:34:00,0
7415,1700,1547,10592,CODE202603010592,0,2026-02-21 03:33:00,,2026-08-20 03:28:00,2026-02-21 03:28:00,2026-02-21 03:33:00,0
7416,1703,1548,10593,CODE202603010593,1,2026-02-20 03:32:00,2026-02-21 03:27:00,2026-08-19 03:27:00,2026-02-20 03:27:00,2026-02-21 03:27:00,0
7417,1709,1550,10595,CODE202603010595,0,2026-02-18 03:30:00,,2026-08-17 03:25:00,2026-02-18 03:25:00,2026-02-18 03:30:00,0
7418,1712,1551,10596,CODE202603010596,3,2026-02-17 03:29:00,,2026-08-16 03:24:00,2026-02-17 03:24:00,2026-02-17 03:29:00,0
7419,1715,1552,10597,CODE202603010597,0,2026-02-16 03:28:00,,2026-08-15 03:23:00,2026-02-16 03:23:00,2026-02-16 03:28:00,0
7420,1718,1553,10598,CODE202603010598,1,2026-02-15 03:27:00,2026-02-16 03:22:00,2026-08-14 03:22:00,2026-02-15 03:22:00,2026-02-16 03:22:00,0
7421,1727,1556,10601,CODE202603010601,0,2026-02-12 03:24:00,,2026-08-11 03:19:00,2026-02-12 03:19:00,2026-02-12 03:24:00,0
7422,1730,1557,10602,CODE202603010602,0,2026-02-11 03:23:00,,2026-08-10 03:18:00,2026-02-11 03:18:00,2026-02-11 03:23:00,0
7423,1733,1558,10603,CODE202603010603,1,2026-02-10 03:22:00,2026-02-11 03:17:00,2026-08-09 03:17:00,2026-02-10 03:17:00,2026-02-11 03:17:00,0
7424,1739,1560,10605,CODE202603010605,0,2026-02-08 03:20:00,,2026-08-07 03:15:00,2026-02-08 03:15:00,2026-02-08 03:20:00,0
7425,1742,1561,10606,CODE202603010606,3,2026-02-07 03:19:00,,2026-08-06 03:14:00,2026-02-07 03:14:00,2026-02-07 03:19:00,0
7426,1745,1562,10607,CODE202603010607,0,2026-02-06 03:18:00,,2026-08-05 03:13:00,2026-02-06 03:13:00,2026-02-06 03:18:00,0
7427,1748,1563,10608,CODE202603010608,1,2026-02-05 03:17:00,2026-02-06 03:12:00,2026-08-04 03:12:00,2026-02-05 03:12:00,2026-02-06 03:12:00,0
7428,1757,1566,10611,CODE202603010611,0,2026-02-02 03:14:00,,2026-08-01 03:09:00,2026-02-02 03:09:00,2026-02-02 03:14:00,0
7429,1760,1567,10612,CODE202603010612,0,2026-02-01 03:13:00,,2026-07-31 03:08:00,2026-02-01 03:08:00,2026-02-01 03:13:00,0
7430,1763,1568,10613,CODE202603010613,1,2026-01-31 03:12:00,2026-02-01 03:07:00,2026-07-30 03:07:00,2026-01-31 03:07:00,2026-02-01 03:07:00,0
7431,1769,1570,10615,CODE202603010615,0,2026-01-29 03:10:00,,2026-07-28 03:05:00,2026-01-29 03:05:00,2026-01-29 03:10:00,0
7432,1772,1571,10616,CODE202603010616,3,2026-01-28 03:09:00,,2026-07-27 03:04:00,2026-01-28 03:04:00,2026-01-28 03:09:00,0
7433,1775,1572,10617,CODE202603010617,0,2026-01-27 03:08:00,,2026-07-26 03:03:00,2026-01-27 03:03:00,2026-01-27 03:08:00,0
7434,1778,1573,10618,CODE202603010618,1,2026-01-26 03:07:00,2026-01-27 03:02:00,2026-07-25 03:02:00,2026-01-26 03:02:00,2026-01-27 03:02:00,0
7435,1787,1576,10621,CODE202603010621,0,2026-01-23 03:04:00,,2026-07-22 02:59:00,2026-01-23 02:59:00,2026-01-23 03:04:00,0
7436,1790,1577,10622,CODE202603010622,0,2026-01-22 03:03:00,,2026-07-21 02:58:00,2026-01-22 02:58:00,2026-01-22 03:03:00,0
7437,1793,1578,10623,CODE202603010623,1,2026-01-21 03:02:00,2026-01-22 02:57:00,2026-07-20 02:57:00,2026-01-21 02:57:00,2026-01-22 02:57:00,0
7438,1799,1580,10625,CODE202603010625,0,2026-01-19 03:00:00,,2026-07-18 02:55:00,2026-01-19 02:55:00,2026-01-19 03:00:00,0
7439,1802,1581,10626,CODE202603010626,3,2026-01-18 02:59:00,,2026-07-17 02:54:00,2026-01-18 02:54:00,2026-01-18 02:59:00,0
7440,1805,1582,10627,CODE202603010627,0,2026-01-17 02:58:00,,2026-07-16 02:53:00,2026-01-17 02:53:00,2026-01-17 02:58:00,0
7441,1808,1583,10628,CODE202603010628,1,2026-01-16 02:57:00,2026-01-17 02:52:00,2026-07-15 02:52:00,2026-01-16 02:52:00,2026-01-17 02:52:00,0
7442,1817,1586,10631,CODE202603010631,0,2026-01-13 02:54:00,,2026-07-12 02:49:00,2026-01-13 02:49:00,2026-01-13 02:54:00,0
7443,1820,1587,10632,CODE202603010632,0,2026-01-12 02:53:00,,2026-07-11 02:48:00,2026-01-12 02:48:00,2026-01-12 02:53:00,0
7444,1823,1588,10633,CODE202603010633,1,2026-01-11 02:52:00,2026-01-12 02:47:00,2026-07-10 02:47:00,2026-01-11 02:47:00,2026-01-12 02:47:00,0
7445,1829,1590,10635,CODE202603010635,0,2026-01-09 02:50:00,,2026-07-08 02:45:00,2026-01-09 02:45:00,2026-01-09 02:50:00,0
7446,1832,1591,10636,CODE202603010636,3,2026-01-08 02:49:00,,2026-07-07 02:44:00,2026-01-08 02:44:00,2026-01-08 02:49:00,0
7447,1835,1592,10637,CODE202603010637,0,2026-01-07 02:48:00,,2026-07-06 02:43:00,2026-01-07 02:43:00,2026-01-07 02:48:00,0
7448,1838,1593,10638,CODE202603010638,1,2026-01-06 02:47:00,2026-01-07 02:42:00,2026-07-05 02:42:00,2026-01-06 02:42:00,2026-01-07 02:42:00,0
7449,1847,1596,10641,CODE202603010641,0,2026-01-03 02:44:00,,2026-07-02 02:39:00,2026-01-03 02:39:00,2026-01-03 02:44:00,0
7450,1850,1597,10642,CODE202603010642,0,2026-01-02 02:43:00,,2026-07-01 02:38:00,2026-01-02 02:38:00,2026-01-02 02:43:00,0
7451,1853,1598,10643,CODE202603010643,1,2026-01-01 02:42:00,2026-01-02 02:37:00,2026-06-30 02:37:00,2026-01-01 02:37:00,2026-01-02 02:37:00,0
7452,1859,1600,10645,CODE202603010645,0,2025-12-30 02:40:00,,2026-06-28 02:35:00,2025-12-30 02:35:00,2025-12-30 02:40:00,0
7453,1862,1601,10646,CODE202603010646,3,2025-12-29 02:39:00,,2026-06-27 02:34:00,2025-12-29 02:34:00,2025-12-29 02:39:00,0
7454,1865,1602,10647,CODE202603010647,0,2025-12-28 02:38:00,,2026-06-26 02:33:00,2025-12-28 02:33:00,2025-12-28 02:38:00,0
7455,1868,1603,10648,CODE202603010648,1,2025-12-27 02:37:00,2025-12-28 02:32:00,2026-06-25 02:32:00,2025-12-27 02:32:00,2025-12-28 02:32:00,0
7456,1877,1606,10651,CODE202603010651,0,2025-12-24 02:34:00,,2026-06-22 02:29:00,2025-12-24 02:29:00,2025-12-24 02:34:00,0
7457,1880,1607,10652,CODE202603010652,0,2025-12-23 02:33:00,,2026-06-21 02:28:00,2025-12-23 02:28:00,2025-12-23 02:33:00,0
7458,1883,1608,10653,CODE202603010653,1,2025-12-22 02:32:00,2025-12-23 02:27:00,2026-06-20 02:27:00,2025-12-22 02:27:00,2025-12-23 02:27:00,0
7459,1889,1610,10655,CODE202603010655,0,2025-12-20 02:30:00,,2026-06-18 02:25:00,2025-12-20 02:25:00,2025-12-20 02:30:00,0
7460,1892,1611,10656,CODE202603010656,3,2025-12-19 02:29:00,,2026-06-17 02:24:00,2025-12-19 02:24:00,2025-12-19 02:29:00,0
7461,1895,1612,10657,CODE202603010657,0,2025-12-18 02:28:00,,2026-06-16 02:23:00,2025-12-18 02:23:00,2025-12-18 02:28:00,0
7462,1898,1613,10658,CODE202603010658,1,2025-12-17 02:27:00,2025-12-18 02:22:00,2026-06-15 02:22:00,2025-12-17 02:22:00,2025-12-18 02:22:00,0
7463,1907,1616,10661,CODE202603010661,0,2025-12-14 02:24:00,,2026-06-12 02:19:00,2025-12-14 02:19:00,2025-12-14 02:24:00,0
7464,1910,1617,10662,CODE202603010662,0,2025-12-13 02:23:00,,2026-06-11 02:18:00,2025-12-13 02:18:00,2025-12-13 02:23:00,0
7465,1913,1618,10663,CODE202603010663,1,2025-12-12 02:22:00,2025-12-13 02:17:00,2026-06-10 02:17:00,2025-12-12 02:17:00,2025-12-13 02:17:00,0
7466,1919,1620,10665,CODE202603010665,0,2025-12-10 02:20:00,,2026-06-08 02:15:00,2025-12-10 02:15:00,2025-12-10 02:20:00,0
7467,1922,1621,10666,CODE202603010666,3,2025-12-09 02:19:00,,2026-06-07 02:14:00,2025-12-09 02:14:00,2025-12-09 02:19:00,0
7468,1925,1622,10667,CODE202603010667,0,2025-12-08 02:18:00,,2026-06-06 02:13:00,2025-12-08 02:13:00,2025-12-08 02:18:00,0
7469,1928,1623,10668,CODE202603010668,1,2025-12-07 02:17:00,2025-12-08 02:12:00,2026-06-05 02:12:00,2025-12-07 02:12:00,2025-12-08 02:12:00,0
7470,1937,1626,10671,CODE202603010671,0,2025-12-04 02:14:00,,2026-06-02 02:09:00,2025-12-04 02:09:00,2025-12-04 02:14:00,0
7471,1940,1627,10672,CODE202603010672,0,2025-12-03 02:13:00,,2026-06-01 02:08:00,2025-12-03 02:08:00,2025-12-03 02:13:00,0
7472,1943,1628,10673,CODE202603010673,1,2025-12-02 02:12:00,2025-12-03 02:07:00,2026-05-31 02:07:00,2025-12-02 02:07:00,2025-12-03 02:07:00,0
7473,1949,1630,10675,CODE202603010675,0,2025-11-30 02:10:00,,2026-05-29 02:05:00,2025-11-30 02:05:00,2025-11-30 02:10:00,0
7474,1952,1631,10676,CODE202603010676,3,2025-11-29 02:09:00,,2026-05-28 02:04:00,2025-11-29 02:04:00,2025-11-29 02:09:00,0
7475,1955,1632,10677,CODE202603010677,0,2025-11-28 02:08:00,,2026-05-27 02:03:00,2025-11-28 02:03:00,2025-11-28 02:08:00,0
