id,managerId,name,description,tags,categoryId,longitude,latitude,address,city,businessStatus,auditStatus,avgScore,ratingCount,commentCount,favoriteCount,viewCount,createTime,updateTime,isDelete
2092,52,压测日料店2092,日料场景门店，适合高频并发测试，门店编号 2092,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.176000,39.676000,北京市压测大道2092号,北京,1,1,4.38,13,70,11,4632,2026-03-19 12:00:00,2026-03-19 12:00:00,0
2093,53,压测西餐厅2093,西餐场景门店，适合高频并发测试，门店编号 2093,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.177000,39.677000,上海市压测大道2093号,上海,1,1,4.07,14,0,21,4639,2026-03-18 12:00:00,2026-03-18 12:00:00,0
2094,54,压测川菜馆2094,川菜场景门店，适合高频并发测试，门店编号 2094,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.178000,39.678000,广州市压测大道2094号,广州,1,1,4.15,13,0,11,4646,2026-03-17 12:00:00,2026-03-17 12:00:00,0
2095,55,压测粤菜馆2095,粤菜场景门店，适合高频并发测试，门店编号 2095,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.179000,39.679000,深圳市压测大道2095号,深圳,1,1,4.69,13,70,21,4653,2026-03-16 12:00:00,2026-03-16 12:00:00,0
2096,16,压测火锅店2096,火锅场景门店，适合高频并发测试，门店编号 2096,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.180000,39.680000,成都市压测大道2096号,成都,1,1,4.57,14,0,11,4660,2026-03-15 12:00:00,2026-03-15 12:00:00,0
2097,17,压测烧烤铺2097,烧烤场景门店，适合高频并发测试，门店编号 2097,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.181000,39.681000,杭州市压测大道2097号,杭州,1,1,4.57,14,0,22,4667,2026-03-14 12:00:00,2026-03-14 12:00:00,0
2098,18,压测奶茶店2098,奶茶场景门店，适合高频并发测试，门店编号 2098,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.182000,39.682000,北京市压测大道2098号,北京,1,1,4.17,12,0,11,4674,2026-03-13 12:00:00,2026-03-13 12:00:00,0
2099,19,压测咖啡馆2099,咖啡场景门店，适合高频并发测试，门店编号 2099,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.183000,39.683000,上海市压测大道2099号,上海,1,1,4.15,13,70,22,4681,2026-03-12 12:00:00,2026-03-12 12:00:00,0
2100,20,压测快餐店2100,快餐场景门店，适合高频并发测试，门店编号 2100,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.184000,39.684000,广州市压测大道2100号,广州,1,1,4.29,14,0,11,4688,2026-03-11 12:00:00,2026-03-11 12:00:00,0
2101,21,压测甜品屋2101,甜品场景门店，适合高频并发测试，门店编号 2101,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.185000,39.685000,深圳市压测大道2101号,深圳,1,1,4.62,13,0,22,4695,2026-03-10 12:00:00,2026-03-25 12:00:00,0
2102,22,压测日料店2102,日料场景门店，适合高频并发测试，门店编号 2102,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.186000,39.686000,成都市压测大道2102号,成都,1,1,4.69,13,70,21,4702,2026-03-09 12:00:00,2026-03-24 12:00:00,0
2103,23,压测西餐厅2103,西餐场景门店，适合高频并发测试，门店编号 2103,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.187000,39.687000,杭州市压测大道2103号,杭州,1,1,4.50,14,0,11,4709,2026-03-08 12:00:00,2026-03-23 12:00:00,0
2104,24,压测川菜馆2104,川菜场景门店，适合高频并发测试，门店编号 2104,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.188000,39.688000,北京市压测大道2104号,北京,1,1,4.21,14,0,21,4716,2026-03-07 12:00:00,2026-03-22 12:00:00,0
2105,25,压测粤菜馆2105,粤菜场景门店，适合高频并发测试，门店编号 2105,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.189000,39.689000,上海市压测大道2105号,上海,1,1,4.08,12,0,11,4723,2026-03-06 12:00:00,2026-03-21 12:00:00,0
2106,26,压测火锅店2106,火锅场景门店，适合高频并发测试，门店编号 2106,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.190000,39.690000,广州市压测大道2106号,广州,1,1,4.31,13,70,21,4730,2026-03-05 12:00:00,2026-03-20 12:00:00,0
2107,27,压测烧烤铺2107,烧烤场景门店，适合高频并发测试，门店编号 2107,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.191000,39.691000,深圳市压测大道2107号,深圳,1,1,4.64,14,0,11,4737,2026-03-04 12:00:00,2026-03-19 12:00:00,0
2108,28,压测奶茶店2108,奶茶场景门店，适合高频并发测试，门店编号 2108,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.192000,39.692000,成都市压测大道2108号,成都,1,1,4.64,14,0,21,4744,2026-03-03 12:00:00,2026-03-18 12:00:00,0
2109,29,压测咖啡馆2109,咖啡场景门店，适合高频并发测试，门店编号 2109,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.193000,39.693000,杭州市压测大道2109号,杭州,1,1,4.50,12,70,11,4751,2026-03-02 12:00:00,2026-03-17 12:00:00,0
2110,30,压测快餐店2110,快餐场景门店，适合高频并发测试，门店编号 2110,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.194000,39.694000,北京市压测大道2110号,北京,1,1,4.07,14,0,22,4758,2026-03-01 12:00:00,2026-03-16 12:00:00,0
2111,31,压测甜品屋2111,甜品场景门店，适合高频并发测试，门店编号 2111,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.195000,39.695000,上海市压测大道2111号,上海,1,1,4.14,14,0,11,4765,2026-02-28 12:00:00,2026-03-15 12:00:00,0
2112,32,压测日料店2112,日料场景门店，适合高频并发测试，门店编号 2112,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.196000,39.696000,广州市压测大道2112号,广州,1,1,4.58,12,0,22,4772,2026-02-27 12:00:00,2026-03-14 12:00:00,0
2113,33,压测西餐厅2113,西餐场景门店，适合高频并发测试，门店编号 2113,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.197000,39.697000,深圳市压测大道2113号,深圳,1,1,4.62,13,70,11,4779,2026-02-26 12:00:00,2026-03-13 12:00:00,0
2114,34,压测川菜馆2114,川菜场景门店，适合高频并发测试，门店编号 2114,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.198000,39.698000,成都市压测大道2114号,成都,1,1,4.57,14,0,22,4786,2026-02-25 12:00:00,2026-03-12 12:00:00,0
2115,35,压测粤菜馆2115,粤菜场景门店，适合高频并发测试，门店编号 2115,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.199000,39.699000,杭州市压测大道2115号,杭州,1,1,4.36,14,0,11,4793,2026-02-24 12:00:00,2026-03-11 12:00:00,0
2116,36,压测火锅店2116,火锅场景门店，适合高频并发测试，门店编号 2116,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.200000,39.700000,北京市压测大道2116号,北京,1,1,4.00,12,70,21,4800,2026-02-23 12:00:00,2026-03-25 12:00:00,0
2117,37,压测烧烤铺2117,烧烤场景门店，适合高频并发测试，门店编号 2117,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.201000,39.701000,上海市压测大道2117号,上海,1,1,4.21,14,0,21,4807,2026-02-22 12:00:00,2026-03-24 12:00:00,0
2118,38,压测奶茶店2118,奶茶场景门店，适合高频并发测试，门店编号 2118,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.202000,39.702000,广州市压测大道2118号,广州,1,1,4.57,14,0,11,4814,2026-02-21 12:00:00,2026-03-23 12:00:00,0
2119,39,压测咖啡馆2119,咖啡场景门店，适合高频并发测试，门店编号 2119,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.203000,39.703000,深圳市压测大道2119号,深圳,1,1,4.62,13,0,21,4821,2026-02-20 12:00:00,2026-03-22 12:00:00,0
2120,40,压测快餐店2120,快餐场景门店，适合高频并发测试，门店编号 2120,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.204000,39.704000,成都市压测大道2120号,成都,1,1,4.58,12,70,11,4828,2026-02-19 12:00:00,2026-03-21 12:00:00,0
2121,41,压测甜品屋2121,甜品场景门店，适合高频并发测试，门店编号 2121,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.205000,39.705000,杭州市压测大道2121号,杭州,1,1,4.29,14,0,21,4835,2026-02-18 12:00:00,2026-03-20 12:00:00,0
2122,42,压测日料店2122,日料场景门店，适合高频并发测试，门店编号 2122,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.206000,39.706000,北京市压测大道2122号,北京,1,1,4.21,14,0,11,4842,2026-02-17 12:00:00,2026-03-19 12:00:00,0
2123,43,压测西餐厅2123,西餐场景门店，适合高频并发测试，门店编号 2123,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.207000,39.707000,上海市压测大道2123号,上海,1,1,4.00,12,70,22,4849,2026-02-16 12:00:00,2026-03-18 12:00:00,0
2124,44,压测川菜馆2124,川菜场景门店，适合高频并发测试，门店编号 2124,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.208000,39.708000,广州市压测大道2124号,广州,1,1,4.64,14,0,11,4856,2026-02-15 12:00:00,2026-03-17 12:00:00,0
2125,45,压测粤菜馆2125,粤菜场景门店，适合高频并发测试，门店编号 2125,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.209000,39.709000,深圳市压测大道2125号,深圳,1,1,4.64,14,0,22,4863,2026-02-14 12:00:00,2026-03-16 12:00:00,0
2126,46,压测火锅店2126,火锅场景门店，适合高频并发测试，门店编号 2126,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.210000,39.710000,成都市压测大道2126号,成都,1,1,4.46,13,0,11,4870,2026-02-13 12:00:00,2026-03-15 12:00:00,0
2127,47,压测烧烤铺2127,烧烤场景门店，适合高频并发测试，门店编号 2127,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.211000,39.711000,杭州市压测大道2127号,杭州,1,1,4.42,12,70,22,4877,2026-02-12 12:00:00,2026-03-14 12:00:00,0
2128,48,压测奶茶店2128,奶茶场景门店，适合高频并发测试，门店编号 2128,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.212000,39.712000,北京市压测大道2128号,北京,1,1,4.07,14,0,11,4884,2026-02-11 12:00:00,2026-03-13 12:00:00,0
2129,49,压测咖啡馆2129,咖啡场景门店，适合高频并发测试，门店编号 2129,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.213000,39.713000,上海市压测大道2129号,上海,1,1,4.21,14,0,21,4891,2026-02-10 12:00:00,2026-03-12 12:00:00,0
2130,50,压测快餐店2130,快餐场景门店，适合高频并发测试，门店编号 2130,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.214000,39.714000,广州市压测大道2130号,广州,1,1,4.69,13,70,11,4898,2026-02-09 12:00:00,2026-03-11 12:00:00,0
2131,51,压测甜品屋2131,甜品场景门店，适合高频并发测试，门店编号 2131,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.215000,39.715000,深圳市压测大道2131号,深圳,1,1,4.62,13,0,21,4905,2026-02-08 12:00:00,2026-03-25 12:00:00,0
2132,52,压测日料店2132,日料场景门店，适合高频并发测试，门店编号 2132,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.216000,39.716000,成都市压测大道2132号,成都,1,1,4.57,14,0,21,4912,2026-02-07 12:00:00,2026-03-24 12:00:00,0
2133,53,压测西餐厅2133,西餐场景门店，适合高频并发测试，门店编号 2133,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.217000,39.717000,杭州市压测大道2133号,杭州,1,1,4.15,13,0,11,4919,2026-02-06 12:00:00,2026-03-23 12:00:00,0
2134,54,压测川菜馆2134,川菜场景门店，适合高频并发测试，门店编号 2134,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.218000,39.718000,北京市压测大道2134号,北京,1,1,4.17,12,70,21,4926,2026-02-05 12:00:00,2026-03-22 12:00:00,0
2135,55,压测粤菜馆2135,粤菜场景门店，适合高频并发测试，门店编号 2135,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.219000,39.719000,上海市压测大道2135号,上海,1,1,4.29,14,0,11,4933,2026-02-04 12:00:00,2026-03-21 12:00:00,0
2136,16,压测火锅店2136,火锅场景门店，适合高频并发测试，门店编号 2136,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.220000,39.720000,广州市压测大道2136号,广州,1,1,4.57,14,0,22,4940,2026-02-03 12:00:00,2026-03-20 12:00:00,0
2137,17,压测烧烤铺2137,烧烤场景门店，适合高频并发测试，门店编号 2137,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.221000,39.721000,深圳市压测大道2137号,深圳,1,1,4.69,13,70,11,4947,2026-02-02 12:00:00,2026-03-19 12:00:00,0
2138,18,压测奶茶店2138,奶茶场景门店，适合高频并发测试，门店编号 2138,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.222000,39.722000,成都市压测大道2138号,成都,1,1,4.46,13,0,22,4954,2026-02-01 12:00:00,2026-03-18 12:00:00,0
2139,19,压测咖啡馆2139,咖啡场景门店，适合高频并发测试，门店编号 2139,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.223000,39.723000,杭州市压测大道2139号,杭州,1,1,4.21,14,0,11,4961,2026-01-31 12:00:00,2026-03-17 12:00:00,0
2140,20,压测快餐店2140,快餐场景门店，适合高频并发测试，门店编号 2140,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.224000,39.724000,北京市压测大道2140号,北京,1,1,4.08,13,0,22,4968,2026-01-30 12:00:00,2026-03-16 12:00:00,0
2141,21,压测甜品屋2141,甜品场景门店，适合高频并发测试，门店编号 2141,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.225000,39.725000,上海市压测大道2141号,上海,1,1,4.46,13,70,11,4975,2026-01-29 12:00:00,2026-03-15 12:00:00,0
2142,22,压测日料店2142,日料场景门店，适合高频并发测试，门店编号 2142,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.226000,39.726000,广州市压测大道2142号,广州,1,1,4.62,13,0,21,4982,2026-01-28 12:00:00,2026-03-14 12:00:00,0
2143,23,压测西餐厅2143,西餐场景门店，适合高频并发测试，门店编号 2143,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.227000,39.727000,深圳市压测大道2143号,深圳,1,1,4.64,14,0,11,4989,2026-01-27 12:00:00,2026-03-13 12:00:00,0
2144,24,压测川菜馆2144,川菜场景门店，适合高频并发测试，门店编号 2144,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.228000,39.728000,成都市压测大道2144号,成都,1,1,4.38,13,0,21,4996,2026-01-26 12:00:00,2026-03-12 12:00:00,0
2145,25,压测粤菜馆2145,粤菜场景门店，适合高频并发测试，门店编号 2145,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.229000,39.729000,杭州市压测大道2145号,杭州,1,1,4.00,13,70,11,5003,2026-01-25 12:00:00,2026-03-11 12:00:00,0
2146,26,压测火锅店2146,火锅场景门店，适合高频并发测试，门店编号 2146,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.230000,39.730000,北京市压测大道2146号,北京,1,1,4.14,14,0,21,5010,2026-01-24 12:00:00,2026-03-25 12:00:00,0
2147,27,压测烧烤铺2147,烧烤场景门店，适合高频并发测试，门店编号 2147,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.231000,39.731000,上海市压测大道2147号,上海,1,1,4.62,13,0,21,5017,2026-01-23 12:00:00,2026-03-24 12:00:00,0
2148,28,压测奶茶店2148,奶茶场景门店，适合高频并发测试，门店编号 2148,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.232000,39.732000,广州市压测大道2148号,广州,1,1,4.62,13,70,11,5024,2026-01-22 12:00:00,2026-03-23 12:00:00,0
2149,29,压测咖啡馆2149,咖啡场景门店，适合高频并发测试，门店编号 2149,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.233000,39.733000,深圳市压测大道2149号,深圳,1,1,4.54,13,0,22,5031,2026-01-21 12:00:00,2026-03-22 12:00:00,0
2150,30,压测快餐店2150,快餐场景门店，适合高频并发测试，门店编号 2150,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.234000,39.734000,成都市压测大道2150号,成都,1,1,4.36,14,0,11,5038,2026-01-20 12:00:00,2026-03-21 12:00:00,0
2151,31,压测甜品屋2151,甜品场景门店，适合高频并发测试，门店编号 2151,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.235000,39.735000,杭州市压测大道2151号,杭州,1,1,4.08,13,0,22,5045,2026-01-19 12:00:00,2026-03-20 12:00:00,0
2152,32,压测日料店2152,日料场景门店，适合高频并发测试，门店编号 2152,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.236000,39.736000,北京市压测大道2152号,北京,1,1,4.21,14,70,11,5052,2026-01-18 12:00:00,2026-03-19 12:00:00,0
2153,33,压测西餐厅2153,西餐场景门店，适合高频并发测试，门店编号 2153,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.237000,39.737000,上海市压测大道2153号,上海,1,1,4.62,13,0,22,5059,2026-01-17 12:00:00,2026-03-18 12:00:00,0
2154,34,压测川菜馆2154,川菜场景门店，适合高频并发测试，门店编号 2154,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.238000,39.738000,广州市压测大道2154号,广州,1,1,4.62,13,0,11,5066,2026-01-16 12:00:00,2026-03-17 12:00:00,0
2155,35,压测粤菜馆2155,粤菜场景门店，适合高频并发测试，门店编号 2155,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.239000,39.739000,深圳市压测大道2155号,深圳,1,1,4.62,13,70,21,5073,2026-01-15 12:00:00,2026-03-16 12:00:00,0
2156,36,压测火锅店2156,火锅场景门店，适合高频并发测试，门店编号 2156,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.240000,39.740000,成都市压测大道2156号,成都,1,1,4.31,13,0,11,5080,2026-01-14 12:00:00,2026-03-15 12:00:00,0
2157,37,压测烧烤铺2157,烧烤场景门店，适合高频并发测试，门店编号 2157,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.241000,39.741000,杭州市压测大道2157号,杭州,1,1,4.21,14,0,21,5087,2026-01-13 12:00:00,2026-03-14 12:00:00,0
2158,38,压测奶茶店2158,奶茶场景门店，适合高频并发测试，门店编号 2158,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.242000,39.742000,北京市压测大道2158号,北京,1,1,4.08,13,0,11,5094,2026-01-12 12:00:00,2026-03-13 12:00:00,0
2159,39,压测咖啡馆2159,咖啡场景门店，适合高频并发测试，门店编号 2159,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.243000,39.743000,上海市压测大道2159号,上海,1,1,4.64,14,70,21,471,2026-01-11 12:00:00,2026-03-12 12:00:00,0
2160,40,压测快餐店2160,快餐场景门店，适合高频并发测试，门店编号 2160,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.244000,39.744000,广州市压测大道2160号,广州,1,1,4.69,13,0,11,207,2026-01-10 12:00:00,2026-03-11 12:00:00,0
2161,41,压测甜品屋2161,甜品场景门店，适合高频并发测试，门店编号 2161,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.245000,39.745000,深圳市压测大道2161号,深圳,1,1,4.46,13,0,21,257,2026-01-09 12:00:00,2026-03-25 12:00:00,0
2162,42,压测日料店2162,日料场景门店，适合高频并发测试，门店编号 2162,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.246000,39.746000,成都市压测大道2162号,成都,1,1,4.38,13,70,22,472,2026-01-08 12:00:00,2026-03-24 12:00:00,0
2163,43,压测西餐厅2163,西餐场景门店，适合高频并发测试，门店编号 2163,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.247000,39.747000,杭州市压测大道2163号,杭州,1,1,4.08,13,0,11,207,2026-01-07 12:00:00,2026-03-23 12:00:00,0
2164,44,压测川菜馆2164,川菜场景门店，适合高频并发测试，门店编号 2164,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.248000,39.748000,北京市压测大道2164号,北京,1,1,4.31,13,0,22,262,2026-01-06 12:00:00,2026-03-22 12:00:00,0
2165,45,压测粤菜馆2165,粤菜场景门店，适合高频并发测试，门店编号 2165,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.249000,39.749000,上海市压测大道2165号,上海,1,1,4.69,13,0,11,207,2026-01-05 12:00:00,2026-03-21 12:00:00,0
2166,46,压测火锅店2166,火锅场景门店，适合高频并发测试，门店编号 2166,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.250000,39.750000,广州市压测大道2166号,广州,1,1,4.57,14,70,22,476,2026-01-04 12:00:00,2026-03-20 12:00:00,0
2167,47,压测烧烤铺2167,烧烤场景门店，适合高频并发测试，门店编号 2167,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.251000,39.751000,深圳市压测大道2167号,深圳,1,1,4.54,13,0,11,207,2026-01-03 12:00:00,2026-03-19 12:00:00,0
2168,48,压测奶茶店2168,奶茶场景门店，适合高频并发测试，门店编号 2168,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.252000,39.752000,成都市压测大道2168号,成都,1,1,4.15,13,0,21,257,2026-01-02 12:00:00,2026-03-18 12:00:00,0
2169,49,压测咖啡馆2169,咖啡场景门店，适合高频并发测试，门店编号 2169,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.253000,39.753000,杭州市压测大道2169号,杭州,1,1,4.15,13,70,11,417,2026-01-01 12:00:00,2026-03-17 12:00:00,0
2170,50,压测快餐店2170,快餐场景门店，适合高频并发测试，门店编号 2170,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.254000,39.754000,北京市压测大道2170号,北京,1,1,4.43,14,0,21,261,2025-12-31 12:00:00,2026-03-16 12:00:00,0
2171,51,压测甜品屋2171,甜品场景门店，适合高频并发测试，门店编号 2171,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.255000,39.755000,上海市压测大道2171号,上海,1,1,4.54,13,0,11,207,2025-12-30 12:00:00,2026-03-15 12:00:00,0
2172,52,压测日料店2172,日料场景门店，适合高频并发测试，门店编号 2172,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.256000,39.756000,广州市压测大道2172号,广州,1,1,4.69,13,0,21,257,2025-12-29 12:00:00,2026-03-14 12:00:00,0
2173,53,压测西餐厅2173,西餐场景门店，适合高频并发测试，门店编号 2173,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.257000,39.757000,深圳市压测大道2173号,深圳,1,1,4.36,14,70,11,421,2025-12-28 12:00:00,2026-03-13 12:00:00,0
2174,54,压测川菜馆2174,川菜场景门店，适合高频并发测试，门店编号 2174,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.258000,39.758000,成都市压测大道2174号,成都,1,1,4.15,13,0,21,257,2025-12-27 12:00:00,2026-03-12 12:00:00,0
2175,55,压测粤菜馆2175,粤菜场景门店，适合高频并发测试，门店编号 2175,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.259000,39.759000,杭州市压测大道2175号,杭州,1,1,4.00,12,0,11,213,2025-12-26 12:00:00,2026-03-11 12:00:00,0
2176,16,压测火锅店2176,火锅场景门店，适合高频并发测试，门店编号 2176,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.260000,39.760000,北京市压测大道2176号,北京,1,1,4.46,13,70,22,472,2026-03-25 12:00:00,2026-03-25 12:00:00,0
2177,17,压测烧烤铺2177,烧烤场景门店，适合高频并发测试，门店编号 2177,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.261000,39.761000,上海市压测大道2177号,上海,1,1,4.64,14,0,22,266,2026-03-24 12:00:00,2026-03-24 12:00:00,0
2178,18,压测奶茶店2178,奶茶场景门店，适合高频并发测试，门店编号 2178,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.262000,39.762000,广州市压测大道2178号,广州,1,1,4.62,13,0,11,234,2026-03-23 12:00:00,2026-03-23 12:00:00,0
2179,19,压测咖啡馆2179,咖啡场景门店，适合高频并发测试，门店编号 2179,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.263000,39.763000,深圳市压测大道2179号,深圳,1,1,4.38,13,0,22,262,2026-03-22 12:00:00,2026-03-22 12:00:00,0
2180,20,压测快餐店2180,快餐场景门店，适合高频并发测试，门店编号 2180,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.264000,39.764000,成都市压测大道2180号,成都,1,1,4.07,14,70,11,421,2026-03-21 12:00:00,2026-03-21 12:00:00,0
2181,21,压测甜品屋2181,甜品场景门店，适合高频并发测试，门店编号 2181,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.265000,39.765000,杭州市压测大道2181号,杭州,1,1,4.08,13,0,21,257,2026-03-20 12:00:00,2026-03-20 12:00:00,0
2182,22,压测日料店2182,日料场景门店，适合高频并发测试，门店编号 2182,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.266000,39.766000,北京市压测大道2182号,北京,1,1,4.69,13,0,11,262,2026-03-19 12:00:00,2026-03-19 12:00:00,0
2183,23,压测西餐厅2183,西餐场景门店，适合高频并发测试，门店编号 2183,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.267000,39.767000,上海市压测大道2183号,上海,1,1,4.62,13,70,21,467,2026-03-18 12:00:00,2026-03-18 12:00:00,0
2184,24,压测川菜馆2184,川菜场景门店，适合高频并发测试，门店编号 2184,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.268000,39.768000,广州市压测大道2184号,广州,1,1,4.57,14,0,11,276,2026-03-17 12:00:00,2026-03-17 12:00:00,0
2185,25,压测粤菜馆2185,粤菜场景门店，适合高频并发测试，门店编号 2185,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.269000,39.769000,深圳市压测大道2185号,深圳,1,1,4.38,13,0,21,283,2026-03-16 12:00:00,2026-03-16 12:00:00,0
2186,26,压测火锅店2186,火锅场景门店，适合高频并发测试，门店编号 2186,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.270000,39.770000,成都市压测大道2186号,成都,1,1,4.08,12,0,11,290,2026-03-15 12:00:00,2026-03-15 12:00:00,0
2187,27,压测烧烤铺2187,烧烤场景门店，适合高频并发测试，门店编号 2187,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.271000,39.771000,杭州市压测大道2187号,杭州,1,1,4.21,14,70,21,471,2026-03-14 12:00:00,2026-03-14 12:00:00,0
2188,28,压测奶茶店2188,奶茶场景门店，适合高频并发测试，门店编号 2188,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.272000,39.772000,北京市压测大道2188号,北京,1,1,4.62,13,0,11,304,2026-03-13 12:00:00,2026-03-13 12:00:00,0
2189,29,压测咖啡馆2189,咖啡场景门店，适合高频并发测试，门店编号 2189,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.273000,39.773000,上海市压测大道2189号,上海,1,1,4.62,13,0,22,311,2026-03-12 12:00:00,2026-03-12 12:00:00,0
