id,userId,shopId,score,createTime,updateTime,isDelete
34606,1517,2801,4,2026-02-07 09:42:00,2026-02-07 09:42:00,0
34607,1518,2812,5,2026-02-06 09:39:00,2026-02-06 09:39:00,0
34608,1519,2823,4,2026-02-05 09:36:00,2026-02-05 09:36:00,0
34609,1520,2834,5,2026-02-04 09:33:00,2026-02-04 09:33:00,0
34610,1521,2845,5,2026-02-03 09:30:00,2026-02-03 09:30:00,0
34611,1522,2856,4,2026-02-02 09:27:00,2026-02-02 09:27:00,0
34612,1523,2867,5,2026-02-01 09:24:00,2026-02-01 09:24:00,0
34613,1524,2879,4,2026-01-31 09:21:00,2026-01-31 09:21:00,0
34614,1525,2890,3,2026-01-30 09:18:00,2026-01-30 09:18:00,0
34615,1526,2901,5,2026-01-29 09:15:00,2026-01-29 09:15:00,0
34616,1527,2912,4,2026-01-28 09:12:00,2026-01-28 09:12:00,0
34617,1528,2923,5,2026-01-27 09:09:00,2026-01-27 09:09:00,0
34618,1529,2934,4,2026-01-26 09:06:00,2026-01-26 09:06:00,0
34619,1530,2945,5,2026-01-25 09:03:00,2026-01-25 09:03:00,0
34620,1531,2956,5,2026-01-24 09:00:00,2026-01-24 09:00:00,0
34621,1532,2967,4,2026-01-23 08:57:00,2026-01-23 08:57:00,0
34622,1533,2978,5,2026-01-22 08:54:00,2026-01-22 08:54:00,0
34623,1534,2989,4,2026-01-21 08:51:00,2026-01-21 08:51:00,0
34624,1535,3000,3,2026-01-20 08:48:00,2026-01-20 08:48:00,0
34625,1536,3011,5,2026-01-19 08:45:00,2026-01-19 08:45:00,0
34626,1537,7,4,2026-01-18 08:42:00,2026-01-18 08:42:00,0
34627,1538,18,5,2026-01-17 08:39:00,2026-01-17 08:39:00,0
34628,1539,29,4,2026-01-16 08:36:00,2026-01-16 08:36:00,0
34629,1540,40,5,2026-01-15 08:33:00,2026-01-15 08:33:00,0
34630,1541,52,5,2026-01-14 08:30:00,2026-01-14 08:30:00,0
34631,1542,63,4,2026-01-13 08:27:00,2026-01-13 08:27:00,0
34632,1543,74,5,2026-01-12 08:24:00,2026-01-12 08:24:00,0
34633,1544,85,4,2026-01-11 08:21:00,2026-01-11 08:21:00,0
34634,1545,96,3,2026-01-10 08:18:00,2026-01-10 08:18:00,0
34635,1546,107,5,2026-01-09 08:15:00,2026-01-09 08:15:00,0
34636,1547,118,4,2026-01-08 08:12:00,2026-01-08 08:12:00,0
34637,1548,129,5,2026-01-07 08:09:00,2026-01-07 08:09:00,0
34638,1549,140,4,2026-01-06 08:06:00,2026-01-06 08:06:00,0
34639,1550,151,5,2026-01-05 08:03:00,2026-01-05 08:03:00,0
34640,1551,162,5,2026-01-04 08:00:00,2026-01-04 08:00:00,0
34641,1552,173,4,2026-01-03 07:57:00,2026-01-03 07:57:00,0
34642,1553,184,5,2026-01-02 07:54:00,2026-01-02 07:54:00,0
34643,1554,195,4,2026-01-01 07:51:00,2026-01-01 07:51:00,0
34644,1555,206,3,2025-12-31 07:48:00,2025-12-31 07:48:00,0
34645,1556,217,5,2025-12-30 07:45:00,2025-12-30 07:45:00,0
34646,1557,228,4,2025-12-29 07:42:00,2025-12-29 07:42:00,0
34647,1558,240,5,2025-12-28 07:39:00,2025-12-28 07:39:00,0
34648,1559,251,4,2025-12-27 07:36:00,2025-12-27 07:36:00,0
34649,1560,262,5,2025-12-26 07:33:00,2025-12-26 07:33:00,0
34650,1561,273,5,2025-12-25 07:30:00,2025-12-25 07:30:00,0
34651,1562,284,4,2025-12-24 07:27:00,2025-12-24 07:27:00,0
34652,1563,295,5,2025-12-23 07:24:00,2025-12-23 07:24:00,0
34653,1564,306,4,2025-12-22 07:21:00,2025-12-22 07:21:00,0
34654,1565,317,3,2025-12-21 07:18:00,2025-12-21 07:18:00,0
34655,1566,328,5,2025-12-20 07:15:00,2025-12-20 07:15:00,0
34656,1567,339,4,2025-12-19 07:12:00,2025-12-19 07:12:00,0
34657,1568,350,5,2025-12-18 07:09:00,2025-12-18 07:09:00,0
34658,1569,361,4,2025-12-17 07:06:00,2025-12-17 07:06:00,0
34659,1570,372,5,2025-12-16 07:03:00,2025-12-16 07:03:00,0
34660,1571,383,5,2025-12-15 07:00:00,2025-12-15 07:00:00,0
34661,1572,394,4,2025-12-14 06:57:00,2025-12-14 06:57:00,0
34662,1573,405,5,2025-12-13 06:54:00,2025-12-13 06:54:00,0
34663,1574,416,4,2025-12-12 06:51:00,2025-12-12 06:51:00,0
34664,1575,428,3,2025-12-11 06:48:00,2025-12-11 06:48:00,0
34665,1576,439,5,2025-12-10 06:45:00,2025-12-10 06:45:00,0
34666,1577,450,4,2025-12-09 06:42:00,2025-12-09 06:42:00,0
34667,1578,461,5,2025-12-08 06:39:00,2025-12-08 06:39:00,0
34668,1579,472,4,2025-12-07 06:36:00,2025-12-07 06:36:00,0
34669,1580,483,5,2025-12-06 06:33:00,2025-12-06 06:33:00,0
34670,1581,494,5,2025-12-05 06:30:00,2025-12-05 06:30:00,0
34671,1582,505,4,2025-12-04 06:27:00,2025-12-04 06:27:00,0
34672,1583,516,5,2025-12-03 06:24:00,2025-12-03 06:24:00,0
34673,1584,527,4,2025-12-02 06:21:00,2025-12-02 06:21:00,0
34674,1585,538,3,2025-12-01 06:18:00,2025-12-01 06:18:00,0
34675,1586,549,5,2025-11-30 06:15:00,2025-11-30 06:15:00,0
34676,1587,560,4,2025-11-29 06:12:00,2025-11-29 06:12:00,0
34677,1588,571,5,2025-11-28 06:09:00,2025-11-28 06:09:00,0
34678,1589,582,4,2025-11-27 06:06:00,2025-11-27 06:06:00,0
34679,1590,593,5,2025-11-26 06:03:00,2025-11-26 06:03:00,0
34680,1591,604,5,2026-03-25 06:00:00,2026-03-25 06:00:00,0
34681,1592,616,4,2026-03-24 05:57:00,2026-03-24 05:57:00,0
34682,1593,627,5,2026-03-23 05:54:00,2026-03-23 05:54:00,0
34683,1594,638,4,2026-03-22 05:51:00,2026-03-22 05:51:00,0
34684,1595,649,3,2026-03-21 05:48:00,2026-03-21 05:48:00,0
34685,1596,660,5,2026-03-20 05:45:00,2026-03-20 05:45:00,0
34686,1597,671,4,2026-03-19 05:42:00,2026-03-19 05:42:00,0
34687,1598,682,5,2026-03-18 05:39:00,2026-03-18 05:39:00,0
34688,1599,693,4,2026-03-17 05:36:00,2026-03-17 05:36:00,0
34689,1600,704,5,2026-03-16 05:33:00,2026-03-16 05:33:00,0
34690,1601,715,5,2026-03-15 05:30:00,2026-03-15 05:30:00,0
34691,1602,726,4,2026-03-14 05:27:00,2026-03-14 05:27:00,0
34692,1603,737,5,2026-03-13 05:24:00,2026-03-13 05:24:00,0
34693,1604,748,4,2026-03-12 05:21:00,2026-03-12 05:21:00,0
34694,1605,759,3,2026-03-11 05:18:00,2026-03-11 05:18:00,0
34695,1606,770,5,2026-03-10 05:15:00,2026-03-10 05:15:00,0
34696,1607,781,4,2026-03-09 05:12:00,2026-03-09 05:12:00,0
34697,1608,792,5,2026-03-08 05:09:00,2026-03-08 05:09:00,0
34698,1609,804,4,2026-03-07 05:06:00,2026-03-07 05:06:00,0
34699,1610,815,5,2026-03-06 05:03:00,2026-03-06 05:03:00,0
34700,1611,826,5,2026-03-05 05:00:00,2026-03-05 05:00:00,0
34701,1612,837,4,2026-03-04 04:57:00,2026-03-04 04:57:00,0
34702,1613,848,5,2026-03-03 04:54:00,2026-03-03 04:54:00,0
34703,1614,859,4,2026-03-02 04:51:00,2026-03-02 04:51:00,0
34704,1615,870,3,2026-03-01 04:48:00,2026-03-01 04:48:00,0
34705,1616,881,5,2026-02-28 04:45:00,2026-02-28 04:45:00,0
34706,1617,892,4,2026-02-27 04:42:00,2026-02-27 04:42:00,0
34707,1618,903,5,2026-02-26 04:39:00,2026-02-26 04:39:00,0
34708,1619,914,4,2026-02-25 04:36:00,2026-02-25 04:36:00,0
34709,1620,925,5,2026-02-24 04:33:00,2026-02-24 04:33:00,0
34710,1621,936,5,2026-02-23 04:30:00,2026-02-23 04:30:00,0
34711,1622,947,4,2026-02-22 04:27:00,2026-02-22 04:27:00,0
34712,1623,958,5,2026-02-21 04:24:00,2026-02-21 04:24:00,0
34713,1624,969,4,2026-02-20 04:21:00,2026-02-20 04:21:00,0
34714,1625,980,3,2026-02-19 04:18:00,2026-02-19 04:18:00,0
34715,1626,992,5,2026-02-18 04:15:00,2026-02-18 04:15:00,0
34716,1627,1003,4,2026-02-17 04:12:00,2026-02-17 04:12:00,0
34717,1628,1014,5,2026-02-16 04:09:00,2026-02-16 04:09:00,0
34718,1629,1025,4,2026-02-15 04:06:00,2026-02-15 04:06:00,0
34719,1630,1036,5,2026-02-14 04:03:00,2026-02-14 04:03:00,0
34720,1631,1047,5,2026-02-13 04:00:00,2026-02-13 04:00:00,0
34721,1632,1058,4,2026-02-12 03:57:00,2026-02-12 03:57:00,0
34722,1633,1069,5,2026-02-11 03:54:00,2026-02-11 03:54:00,0
34723,1634,1080,4,2026-02-10 03:51:00,2026-02-10 03:51:00,0
34724,1635,1091,3,2026-02-09 03:48:00,2026-02-09 03:48:00,0
34725,1636,1102,5,2026-02-08 03:45:00,2026-02-08 03:45:00,0
34726,1637,1113,4,2026-02-07 03:42:00,2026-02-07 03:42:00,0
34727,1638,1124,5,2026-02-06 03:39:00,2026-02-06 03:39:00,0
34728,1639,1135,4,2026-02-05 03:36:00,2026-02-05 03:36:00,0
34729,1640,1146,5,2026-02-04 03:33:00,2026-02-04 03:33:00,0
34730,1641,1157,5,2026-02-03 03:30:00,2026-02-03 03:30:00,0
34731,1642,1168,4,2026-02-02 03:27:00,2026-02-02 03:27:00,0
34732,1643,1180,5,2026-02-01 03:24:00,2026-02-01 03:24:00,0
34733,1644,1191,4,2026-01-31 03:21:00,2026-01-31 03:21:00,0
34734,1645,1202,3,2026-01-30 03:18:00,2026-01-30 03:18:00,0
34735,1646,1213,5,2026-01-29 03:15:00,2026-01-29 03:15:00,0
34736,1647,1224,4,2026-01-28 03:12:00,2026-01-28 03:12:00,0
34737,1648,1235,5,2026-01-27 03:09:00,2026-01-27 03:09:00,0
34738,1649,1246,4,2026-01-26 03:06:00,2026-01-26 03:06:00,0
34739,1650,1257,5,2026-01-25 03:03:00,2026-01-25 03:03:00,0
34740,1651,1268,5,2026-01-24 03:00:00,2026-01-24 03:00:00,0
34741,1652,1279,4,2026-01-23 02:57:00,2026-01-23 02:57:00,0
34742,1653,1290,5,2026-01-22 02:54:00,2026-01-22 02:54:00,0
34743,1654,1301,4,2026-01-21 02:51:00,2026-01-21 02:51:00,0
34744,1655,1312,3,2026-01-20 02:48:00,2026-01-20 02:48:00,0
34745,1656,1323,5,2026-01-19 02:45:00,2026-01-19 02:45:00,0
34746,1657,1334,4,2026-01-18 02:42:00,2026-01-18 02:42:00,0
34747,1658,1345,5,2026-01-17 02:39:00,2026-01-17 02:39:00,0
34748,1659,1356,4,2026-01-16 02:36:00,2026-01-16 02:36:00,0
34749,1660,1368,5,2026-01-15 02:33:00,2026-01-15 02:33:00,0
34750,1661,1379,5,2026-01-14 02:30:00,2026-01-14 02:30:00,0
34751,1662,1390,4,2026-01-13 02:27:00,2026-01-13 02:27:00,0
34752,1663,1401,5,2026-01-12 02:24:00,2026-01-12 02:24:00,0
34753,1664,1412,4,2026-01-11 02:21:00,2026-01-11 02:21:00,0
34754,1665,1423,3,2026-01-10 02:18:00,2026-01-10 02:18:00,0
34755,1666,1434,5,2026-01-09 02:15:00,2026-01-09 02:15:00,0
34756,1667,1445,4,2026-01-08 02:12:00,2026-01-08 02:12:00,0
34757,1668,1456,5,2026-01-07 02:09:00,2026-01-07 02:09:00,0
34758,1669,1467,4,2026-01-06 02:06:00,2026-01-06 02:06:00,0
34759,1670,1478,5,2026-01-05 02:03:00,2026-01-05 02:03:00,0
34760,1671,1489,5,2026-01-04 02:00:00,2026-01-04 02:00:00,0
34761,1672,1500,4,2026-01-03 01:57:00,2026-01-03 01:57:00,0
34762,1673,1511,5,2026-01-02 01:54:00,2026-01-02 01:54:00,0
34763,1674,1522,4,2026-01-01 01:51:00,2026-01-01 01:51:00,0
34764,1675,1533,3,2025-12-31 01:48:00,2025-12-31 01:48:00,0
34765,1676,1544,5,2025-12-30 01:45:00,2025-12-30 01:45:00,0
34766,1677,1556,4,2025-12-29 01:42:00,2025-12-29 01:42:00,0
34767,1678,1567,5,2025-12-28 01:39:00,2025-12-28 01:39:00,0
34768,1679,1578,4,2025-12-27 01:36:00,2025-12-27 01:36:00,0
34769,1680,1589,5,2025-12-26 01:33:00,2025-12-26 01:33:00,0
34770,1681,1600,5,2025-12-25 01:30:00,2025-12-25 01:30:00,0
34771,1682,1611,4,2025-12-24 01:27:00,2025-12-24 01:27:00,0
34772,1683,1622,5,2025-12-23 01:24:00,2025-12-23 01:24:00,0
34773,1684,1633,4,2025-12-22 01:21:00,2025-12-22 01:21:00,0
34774,1685,1644,3,2025-12-21 01:18:00,2025-12-21 01:18:00,0
34775,1686,1655,5,2025-12-20 01:15:00,2025-12-20 01:15:00,0
34776,1687,1666,4,2025-12-19 01:12:00,2025-12-19 01:12:00,0
34777,1688,1677,5,2025-12-18 01:09:00,2025-12-18 01:09:00,0
34778,1689,1688,4,2025-12-17 01:06:00,2025-12-17 01:06:00,0
34779,1690,1699,5,2025-12-16 01:03:00,2025-12-16 01:03:00,0
34780,1691,1710,5,2025-12-15 01:00:00,2025-12-15 01:00:00,0
34781,1692,1721,4,2025-12-14 00:57:00,2025-12-14 00:57:00,0
34782,1693,1732,5,2025-12-13 00:54:00,2025-12-13 00:54:00,0
34783,1694,1744,4,2025-12-12 00:51:00,2025-12-12 00:51:00,0
34784,1695,1755,3,2025-12-11 00:48:00,2025-12-11 00:48:00,0
34785,1696,1766,5,2025-12-10 00:45:00,2025-12-10 00:45:00,0
34786,1697,1777,4,2025-12-09 00:42:00,2025-12-09 00:42:00,0
34787,1698,1788,5,2025-12-08 00:39:00,2025-12-08 00:39:00,0
34788,1699,1799,4,2025-12-07 00:36:00,2025-12-07 00:36:00,0
34789,1700,1810,5,2025-12-06 00:33:00,2025-12-06 00:33:00,0
34790,1701,1821,5,2025-12-05 00:30:00,2025-12-05 00:30:00,0
34791,1702,1832,4,2025-12-04 00:27:00,2025-12-04 00:27:00,0
34792,1703,1843,5,2025-12-03 00:24:00,2025-12-03 00:24:00,0
34793,1704,1854,4,2025-12-02 00:21:00,2025-12-02 00:21:00,0
34794,1705,1865,3,2025-12-01 00:18:00,2025-12-01 00:18:00,0
34795,1706,1876,5,2025-11-30 00:15:00,2025-11-30 00:15:00,0
34796,1707,1887,4,2025-11-29 00:12:00,2025-11-29 00:12:00,0
34797,1708,1898,5,2025-11-28 00:09:00,2025-11-28 00:09:00,0
34798,1709,1909,4,2025-11-27 00:06:00,2025-11-27 00:06:00,0
34799,1710,1920,5,2025-11-26 00:03:00,2025-11-26 00:03:00,0
34800,1711,1932,5,2026-03-25 12:00:00,2026-03-25 12:00:00,0
34801,1712,1943,4,2026-03-24 11:57:00,2026-03-24 11:57:00,0
34802,1713,1954,5,2026-03-23 11:54:00,2026-03-23 11:54:00,0
34803,1714,1965,4,2026-03-22 11:51:00,2026-03-22 11:51:00,0
34804,1715,1976,3,2026-03-21 11:48:00,2026-03-21 11:48:00,0
34805,1716,1987,5,2026-03-20 11:45:00,2026-03-20 11:45:00,0
34806,1717,1998,4,2026-03-19 11:42:00,2026-03-19 11:42:00,0
34807,1718,2009,5,2026-03-18 11:39:00,2026-03-18 11:39:00,0
34808,1719,2020,4,2026-03-17 11:36:00,2026-03-17 11:36:00,0
34809,1720,2031,5,2026-03-16 11:33:00,2026-03-16 11:33:00,0
34810,1721,2042,5,2026-03-15 11:30:00,2026-03-15 11:30:00,0
34811,1722,2053,4,2026-03-14 11:27:00,2026-03-14 11:27:00,0
34812,1723,2064,5,2026-03-13 11:24:00,2026-03-13 11:24:00,0
34813,1724,2075,4,2026-03-12 11:21:00,2026-03-12 11:21:00,0
34814,1725,2086,3,2026-03-11 11:18:00,2026-03-11 11:18:00,0
34815,1726,2097,5,2026-03-10 11:15:00,2026-03-10 11:15:00,0
34816,1727,2108,4,2026-03-09 11:12:00,2026-03-09 11:12:00,0
34817,1728,2120,5,2026-03-08 11:09:00,2026-03-08 11:09:00,0
34818,1729,2131,4,2026-03-07 11:06:00,2026-03-07 11:06:00,0
34819,1730,2142,5,2026-03-06 11:03:00,2026-03-06 11:03:00,0
34820,1731,2153,5,2026-03-05 11:00:00,2026-03-05 11:00:00,0
34821,1732,2164,4,2026-03-04 10:57:00,2026-03-04 10:57:00,0
34822,1733,2175,5,2026-03-03 10:54:00,2026-03-03 10:54:00,0
34823,1734,2186,4,2026-03-02 10:51:00,2026-03-02 10:51:00,0
34824,1735,2197,3,2026-03-01 10:48:00,2026-03-01 10:48:00,0
34825,1736,2208,5,2026-02-28 10:45:00,2026-02-28 10:45:00,0
34826,1737,2219,4,2026-02-27 10:42:00,2026-02-27 10:42:00,0
34827,1738,2230,5,2026-02-26 10:39:00,2026-02-26 10:39:00,0
34828,1739,2241,4,2026-02-25 10:36:00,2026-02-25 10:36:00,0
34829,1740,2252,5,2026-02-24 10:33:00,2026-02-24 10:33:00,0
34830,1741,2263,5,2026-02-23 10:30:00,2026-02-23 10:30:00,0
34831,1742,2274,4,2026-02-22 10:27:00,2026-02-22 10:27:00,0
34832,1743,2285,5,2026-02-21 10:24:00,2026-02-21 10:24:00,0
34833,1744,2296,4,2026-02-20 10:21:00,2026-02-20 10:21:00,0
34834,1745,2308,3,2026-02-19 10:18:00,2026-02-19 10:18:00,0
34835,1746,2319,5,2026-02-18 10:15:00,2026-02-18 10:15:00,0
34836,1747,2330,4,2026-02-17 10:12:00,2026-02-17 10:12:00,0
34837,1748,2341,5,2026-02-16 10:09:00,2026-02-16 10:09:00,0
34838,1749,2352,4,2026-02-15 10:06:00,2026-02-15 10:06:00,0
34839,1750,2363,5,2026-02-14 10:03:00,2026-02-14 10:03:00,0
34840,1751,2374,5,2026-02-13 10:00:00,2026-02-13 10:00:00,0
34841,1752,2385,4,2026-02-12 09:57:00,2026-02-12 09:57:00,0
34842,1753,2396,5,2026-02-11 09:54:00,2026-02-11 09:54:00,0
34843,1754,2407,4,2026-02-10 09:51:00,2026-02-10 09:51:00,0
34844,1755,2418,3,2026-02-09 09:48:00,2026-02-09 09:48:00,0
34845,1756,2429,5,2026-02-08 09:45:00,2026-02-08 09:45:00,0
34846,1757,2440,4,2026-02-07 09:42:00,2026-02-07 09:42:00,0
34847,1758,2451,5,2026-02-06 09:39:00,2026-02-06 09:39:00,0
34848,1759,2462,4,2026-02-05 09:36:00,2026-02-05 09:36:00,0
34849,1760,2473,5,2026-02-04 09:33:00,2026-02-04 09:33:00,0
34850,1761,2484,5,2026-02-03 09:30:00,2026-02-03 09:30:00,0
34851,1762,2496,4,2026-02-02 09:27:00,2026-02-02 09:27:00,0
34852,1763,2507,5,2026-02-01 09:24:00,2026-02-01 09:24:00,0
34853,1764,2518,4,2026-01-31 09:21:00,2026-01-31 09:21:00,0
34854,1765,2529,3,2026-01-30 09:18:00,2026-01-30 09:18:00,0
34855,1766,2540,5,2026-01-29 09:15:00,2026-01-29 09:15:00,0
34856,1767,2551,4,2026-01-28 09:12:00,2026-01-28 09:12:00,0
34857,1768,2562,5,2026-01-27 09:09:00,2026-01-27 09:09:00,0
34858,1769,2573,4,2026-01-26 09:06:00,2026-01-26 09:06:00,0
34859,1770,2584,5,2026-01-25 09:03:00,2026-01-25 09:03:00,0
34860,1771,2595,5,2026-01-24 09:00:00,2026-01-24 09:00:00,0
34861,1772,2606,4,2026-01-23 08:57:00,2026-01-23 08:57:00,0
34862,1773,2617,5,2026-01-22 08:54:00,2026-01-22 08:54:00,0
34863,1774,2628,4,2026-01-21 08:51:00,2026-01-21 08:51:00,0
34864,1775,2639,3,2026-01-20 08:48:00,2026-01-20 08:48:00,0
34865,1776,2650,5,2026-01-19 08:45:00,2026-01-19 08:45:00,0
34866,1777,2661,4,2026-01-18 08:42:00,2026-01-18 08:42:00,0
34867,1778,2672,5,2026-01-17 08:39:00,2026-01-17 08:39:00,0
34868,1779,2684,4,2026-01-16 08:36:00,2026-01-16 08:36:00,0
34869,1780,2695,5,2026-01-15 08:33:00,2026-01-15 08:33:00,0
34870,1781,2706,5,2026-01-14 08:30:00,2026-01-14 08:30:00,0
34871,1782,2717,4,2026-01-13 08:27:00,2026-01-13 08:27:00,0
34872,1783,2728,5,2026-01-12 08:24:00,2026-01-12 08:24:00,0
34873,1784,2739,4,2026-01-11 08:21:00,2026-01-11 08:21:00,0
34874,1785,2750,3,2026-01-10 08:18:00,2026-01-10 08:18:00,0
34875,1786,2761,5,2026-01-09 08:15:00,2026-01-09 08:15:00,0
34876,1787,2772,4,2026-01-08 08:12:00,2026-01-08 08:12:00,0
34877,1788,2783,5,2026-01-07 08:09:00,2026-01-07 08:09:00,0
34878,1789,2794,4,2026-01-06 08:06:00,2026-01-06 08:06:00,0
34879,1790,2805,5,2026-01-05 08:03:00,2026-01-05 08:03:00,0
34880,1791,2816,5,2026-01-04 08:00:00,2026-01-04 08:00:00,0
34881,1792,2827,4,2026-01-03 07:57:00,2026-01-03 07:57:00,0
34882,1793,2838,5,2026-01-02 07:54:00,2026-01-02 07:54:00,0
34883,1794,2849,4,2026-01-01 07:51:00,2026-01-01 07:51:00,0
34884,1795,2860,3,2025-12-31 07:48:00,2025-12-31 07:48:00,0
34885,1796,2872,5,2025-12-30 07:45:00,2025-12-30 07:45:00,0
34886,1797,2883,4,2025-12-29 07:42:00,2025-12-29 07:42:00,0
34887,1798,2894,5,2025-12-28 07:39:00,2025-12-28 07:39:00,0
34888,1799,2905,4,2025-12-27 07:36:00,2025-12-27 07:36:00,0
34889,1800,2916,5,2025-12-26 07:33:00,2025-12-26 07:33:00,0
34890,1801,2927,5,2025-12-25 07:30:00,2025-12-25 07:30:00,0
34891,1802,2938,4,2025-12-24 07:27:00,2025-12-24 07:27:00,0
34892,1803,2949,5,2025-12-23 07:24:00,2025-12-23 07:24:00,0
34893,1804,2960,4,2025-12-22 07:21:00,2025-12-22 07:21:00,0
34894,1805,2971,3,2025-12-21 07:18:00,2025-12-21 07:18:00,0
34895,1806,2982,5,2025-12-20 07:15:00,2025-12-20 07:15:00,0
34896,1807,2993,4,2025-12-19 07:12:00,2025-12-19 07:12:00,0
34897,1808,3004,5,2025-12-18 07:09:00,2025-12-18 07:09:00,0
34898,1809,3015,4,2025-12-17 07:06:00,2025-12-17 07:06:00,0
34899,1810,11,5,2025-12-16 07:03:00,2025-12-16 07:03:00,0
34900,1811,22,5,2025-12-15 07:00:00,2025-12-15 07:00:00,0
34901,1812,33,4,2025-12-14 06:57:00,2025-12-14 06:57:00,0
34902,1813,45,5,2025-12-13 06:54:00,2025-12-13 06:54:00,0
34903,1814,56,4,2025-12-12 06:51:00,2025-12-12 06:51:00,0
34904,1815,67,3,2025-12-11 06:48:00,2025-12-11 06:48:00,0
34905,1816,78,5,2025-12-10 06:45:00,2025-12-10 06:45:00,0
34906,1817,89,4,2025-12-09 06:42:00,2025-12-09 06:42:00,0
34907,1818,100,5,2025-12-08 06:39:00,2025-12-08 06:39:00,0
34908,1819,111,4,2025-12-07 06:36:00,2025-12-07 06:36:00,0
34909,1820,122,5,2025-12-06 06:33:00,2025-12-06 06:33:00,0
34910,1821,133,5,2025-12-05 06:30:00,2025-12-05 06:30:00,0
34911,1822,144,4,2025-12-04 06:27:00,2025-12-04 06:27:00,0
34912,1823,155,5,2025-12-03 06:24:00,2025-12-03 06:24:00,0
34913,1824,166,4,2025-12-02 06:21:00,2025-12-02 06:21:00,0
34914,1825,177,3,2025-12-01 06:18:00,2025-12-01 06:18:00,0
34915,1826,188,5,2025-11-30 06:15:00,2025-11-30 06:15:00,0
34916,1827,199,4,2025-11-29 06:12:00,2025-11-29 06:12:00,0
34917,1828,210,5,2025-11-28 06:09:00,2025-11-28 06:09:00,0
34918,1829,221,4,2025-11-27 06:06:00,2025-11-27 06:06:00,0
34919,1830,233,5,2025-11-26 06:03:00,2025-11-26 06:03:00,0
34920,1831,244,5,2026-03-25 06:00:00,2026-03-25 06:00:00,0
34921,1832,255,4,2026-03-24 05:57:00,2026-03-24 05:57:00,0
34922,1833,266,5,2026-03-23 05:54:00,2026-03-23 05:54:00,0
34923,1834,277,4,2026-03-22 05:51:00,2026-03-22 05:51:00,0
34924,1835,288,3,2026-03-21 05:48:00,2026-03-21 05:48:00,0
34925,1836,299,5,2026-03-20 05:45:00,2026-03-20 05:45:00,0
34926,1837,310,4,2026-03-19 05:42:00,2026-03-19 05:42:00,0
34927,1838,321,5,2026-03-18 05:39:00,2026-03-18 05:39:00,0
34928,1839,332,4,2026-03-17 05:36:00,2026-03-17 05:36:00,0
34929,1840,343,5,2026-03-16 05:33:00,2026-03-16 05:33:00,0
34930,1841,354,5,2026-03-15 05:30:00,2026-03-15 05:30:00,0
34931,1842,365,4,2026-03-14 05:27:00,2026-03-14 05:27:00,0
34932,1843,376,5,2026-03-13 05:24:00,2026-03-13 05:24:00,0
34933,1844,387,4,2026-03-12 05:21:00,2026-03-12 05:21:00,0
34934,1845,398,3,2026-03-11 05:18:00,2026-03-11 05:18:00,0
34935,1846,409,5,2026-03-10 05:15:00,2026-03-10 05:15:00,0
34936,1847,421,4,2026-03-09 05:12:00,2026-03-09 05:12:00,0
34937,1848,432,5,2026-03-08 05:09:00,2026-03-08 05:09:00,0
34938,1849,443,4,2026-03-07 05:06:00,2026-03-07 05:06:00,0
34939,1850,454,5,2026-03-06 05:03:00,2026-03-06 05:03:00,0
34940,1851,465,5,2026-03-05 05:00:00,2026-03-05 05:00:00,0
34941,1852,476,4,2026-03-04 04:57:00,2026-03-04 04:57:00,0
34942,1853,487,5,2026-03-03 04:54:00,2026-03-03 04:54:00,0
34943,1854,498,4,2026-03-02 04:51:00,2026-03-02 04:51:00,0
34944,1855,509,3,2026-03-01 04:48:00,2026-03-01 04:48:00,0
34945,1856,520,5,2026-02-28 04:45:00,2026-02-28 04:45:00,0
34946,1857,531,4,2026-02-27 04:42:00,2026-02-27 04:42:00,0
34947,1858,542,5,2026-02-26 04:39:00,2026-02-26 04:39:00,0
34948,1859,553,4,2026-02-25 04:36:00,2026-02-25 04:36:00,0
34949,1860,564,5,2026-02-24 04:33:00,2026-02-24 04:33:00,0
34950,1861,575,5,2026-02-23 04:30:00,2026-02-23 04:30:00,0
34951,1862,586,4,2026-02-22 04:27:00,2026-02-22 04:27:00,0
34952,1863,597,5,2026-02-21 04:24:00,2026-02-21 04:24:00,0
34953,1864,609,4,2026-02-20 04:21:00,2026-02-20 04:21:00,0
34954,1865,620,3,2026-02-19 04:18:00,2026-02-19 04:18:00,0
34955,1866,631,5,2026-02-18 04:15:00,2026-02-18 04:15:00,0
34956,1867,642,4,2026-02-17 04:12:00,2026-02-17 04:12:00,0
34957,1868,653,5,2026-02-16 04:09:00,2026-02-16 04:09:00,0
34958,1869,664,4,2026-02-15 04:06:00,2026-02-15 04:06:00,0
34959,1870,675,5,2026-02-14 04:03:00,2026-02-14 04:03:00,0
34960,1871,686,5,2026-02-13 04:00:00,2026-02-13 04:00:00,0
34961,1872,697,4,2026-02-12 03:57:00,2026-02-12 03:57:00,0
34962,1873,708,5,2026-02-11 03:54:00,2026-02-11 03:54:00,0
34963,1874,719,4,2026-02-10 03:51:00,2026-02-10 03:51:00,0
34964,1875,730,3,2026-02-09 03:48:00,2026-02-09 03:48:00,0
34965,1876,741,5,2026-02-08 03:45:00,2026-02-08 03:45:00,0
34966,1877,752,4,2026-02-07 03:42:00,2026-02-07 03:42:00,0
34967,1878,763,5,2026-02-06 03:39:00,2026-02-06 03:39:00,0
